Table Names,Row ID,Order ID,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Product ID,Category,Sub-Category,Sales,Quantity,Profit,Order Date,Ship Date,Region,Product Name,Discount
Orders_East.xlsx/Orders_East,4757,CA-2018-169817,Standard Class,EB-13870,Emily Burns,Consumer,United States,Philadelphia,Pennsylvania,19143,OFF-BI-10004141,Office Supplies,Binders,1.9,2,-1.5264,21-09-18 0:00,25-09-18 0:00,East,Insertable Tab Indexes For Data Binders,0.7
Orders_East.xlsx/Orders_East,4824,CA-2017-140018,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Columbus,Ohio,43229,TEC-MA-10000752,Technology,Machines,30.34,7,-24.276,21-11-17 0:00,26-11-17 0:00,East,Texas Instrument TI-15 Fraction Calculator,0.7
Orders_East.xlsx/Orders_East,4838,CA-2018-106831,First Class,FH-14350,Fred Harton,Consumer,United States,Dublin,Ohio,43017,OFF-BI-10003429,Office Supplies,Binders,3.79,2,-2.6586,01-06-18 0:00,03-06-18 0:00,East,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",0.7
Orders_East.xlsx/Orders_East,4842,CA-2017-136049,Standard Class,NM-18520,Neoma Murray,Consumer,United States,Bowling Green,Ohio,43402,OFF-BI-10001267,Office Supplies,Binders,5.55,3,-4.0722,23-12-17 0:00,28-12-17 0:00,East,"Universal Recycled Hanging Pressboard Report Binders, Letter Size",0.7
Orders_East.xlsx/Orders_East,4908,CA-2015-133809,Second Class,MS-17530,MaryBeth Skach,Consumer,United States,Fairfield,Ohio,45014,OFF-BI-10001757,Office Supplies,Binders,11.8,8,-8.6592,18-11-15 0:00,23-11-15 0:00,East,Pressboard Hanging Data Binders for Unburst Sheets,0.7
Orders_East.xlsx/Orders_East,5009,CA-2016-102876,Standard Class,LR-17035,Lisa Ryan,Corporate,United States,Philadelphia,Pennsylvania,19134,OFF-BI-10004781,Office Supplies,Binders,9.52,1,-6.9828,07-09-16 0:00,14-09-16 0:00,East,GBC Wire Binding Strips,0.7
Orders_East.xlsx/Orders_East,5011,CA-2016-102876,Standard Class,LR-17035,Lisa Ryan,Corporate,United States,Philadelphia,Pennsylvania,19134,OFF-BI-10000848,Office Supplies,Binders,4.92,3,-3.9384,07-09-16 0:00,14-09-16 0:00,East,Angle-D Ring Binders,0.7
Orders_East.xlsx/Orders_East,5013,US-2018-160465,Standard Class,SW-20350,Sean Wendt,Home Office,United States,Cleveland,Ohio,44105,OFF-BI-10001670,Office Supplies,Binders,33.93,3,-22.62,21-07-18 0:00,26-07-18 0:00,East,Vinyl Sectional Post Binders,0.7
Orders_East.xlsx/Orders_East,5059,CA-2017-120796,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,Philadelphia,Pennsylvania,19140,OFF-BI-10004330,Office Supplies,Binders,99.84,9,-83.205,03-04-17 0:00,07-04-17 0:00,East,"GBC Velobind Prepunched Cover Sets, Regency Series",0.7
Orders_East.xlsx/Orders_East,5089,CA-2016-109001,Standard Class,KN-16390,Katherine Nockton,Corporate,United States,Philadelphia,Pennsylvania,19120,OFF-BI-10003529,Office Supplies,Binders,2.55,3,-1.7892,05-03-16 0:00,09-03-16 0:00,East,Avery Round Ring Poly Binders,0.7
Orders_East.xlsx/Orders_East,5399,CA-2017-163202,Standard Class,BM-11650,Brian Moss,Corporate,United States,Lancaster,Ohio,43130,OFF-BI-10002764,Office Supplies,Binders,2.9,3,-2.0349,27-09-17 0:00,02-10-17 0:00,East,Recycled Pressboard Report Cover with Reinforced Top Hinge,0.7
Orders_East.xlsx/Orders_East,5433,CA-2018-117422,Standard Class,FC-14245,Frank Carlisle,Home Office,United States,Lakewood,Ohio,44107,OFF-BI-10002799,Office Supplies,Binders,6.21,4,-4.9728,21-10-18 0:00,25-10-18 0:00,East,"SlimView Poly Binder, 3/8""",0.7
Orders_East.xlsx/Orders_East,5496,CA-2016-113523,Standard Class,SC-20440,Shaun Chance,Corporate,United States,Philadelphia,Pennsylvania,19140,OFF-BI-10001249,Office Supplies,Binders,7.65,4,-6.1248,04-09-16 0:00,08-09-16 0:00,East,Avery Heavy-Duty EZD View Binder with Locking Rings,0.7
Orders_East.xlsx/Orders_East,5573,CA-2015-151162,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Columbus,Ohio,43229,OFF-BI-10003719,Office Supplies,Binders,29.94,4,-23.952,05-12-15 0:00,09-12-15 0:00,East,Large Capacity Hanging Post Binders,0.7
Orders_East.xlsx/Orders_East,5594,US-2018-108014,Standard Class,JH-15430,Jennifer Halladay,Consumer,United States,Cleveland,Ohio,44105,OFF-BI-10003984,Office Supplies,Binders,59.91,7,-45.9333,19-11-18 0:00,25-11-18 0:00,East,Lock-Up Easel 'Spel-Binder',0.7
Orders_East.xlsx/Orders_East,5665,CA-2017-141957,Same Day,JG-15310,Jason Gross,Corporate,United States,Newark,Ohio,43055,OFF-BI-10001116,Office Supplies,Binders,11.08,7,-8.1312,21-07-17 0:00,21-07-17 0:00,East,"Wilson Jones 1"" Hanging DublLock Ring Binders",0.7
Orders_East.xlsx/Orders_East,5869,CA-2017-158211,Standard Class,BP-11185,Ben Peterman,Corporate,United States,Philadelphia,Pennsylvania,19143,OFF-BI-10002026,Office Supplies,Binders,104.58,6,-80.178,04-01-17 0:00,08-01-17 0:00,East,Avery Arch Ring Binders,0.7
Orders_East.xlsx/Orders_East,6055,CA-2017-124016,Second Class,JS-15940,Joni Sundaresam,Home Office,United States,Lancaster,Ohio,43130,OFF-BI-10002071,Office Supplies,Binders,12.2,7,-9.7608,23-09-17 0:00,26-09-17 0:00,East,Fellowes Black Plastic Comb Bindings,0.7
Orders_East.xlsx/Orders_East,6353,US-2016-161347,Standard Class,HG-14845,Harry Greene,Consumer,United States,Philadelphia,Pennsylvania,19120,OFF-BI-10004209,Office Supplies,Binders,2.41,1,-2.01,13-09-16 0:00,19-09-16 0:00,East,"Fellowes Twister Kit, Gray/Clear, 3/pkg",0.7
Orders_East.xlsx/Orders_East,6427,CA-2017-143714,Standard Class,CC-12370,Christopher Conant,Consumer,United States,Philadelphia,Pennsylvania,19120,OFF-BI-10004308,Office Supplies,Binders,6.29,1,-4.196,23-05-17 0:00,27-05-17 0:00,East,Avery Legal 4-Ring Binder,0.7
Orders_East.xlsx/Orders_East,6504,CA-2015-129147,Standard Class,LC-17050,Liz Carlisle,Consumer,United States,Medina,Ohio,44256,OFF-BI-10001098,Office Supplies,Binders,19.24,3,-13.4694,02-11-15 0:00,06-11-15 0:00,East,Acco D-Ring Binder w/DublLock,0.7
Orders_East.xlsx/Orders_East,6526,CA-2017-129308,Standard Class,CC-12100,Chad Cunningham,Home Office,United States,Philadelphia,Pennsylvania,19120,OFF-BI-10001525,Office Supplies,Binders,5.71,5,-4.7625,07-07-17 0:00,13-07-17 0:00,East,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",0.7
Orders_East.xlsx/Orders_East,6527,CA-2017-129308,Standard Class,CC-12100,Chad Cunningham,Home Office,United States,Philadelphia,Pennsylvania,19120,OFF-BI-10001308,Office Supplies,Binders,9.41,5,-7.85,07-07-17 0:00,13-07-17 0:00,East,GBC Standard Plastic Binding Systems' Combs,0.7
Orders_East.xlsx/Orders_East,6545,US-2018-154872,Standard Class,DP-13000,Darren Powers,Consumer,United States,Cleveland,Ohio,44105,OFF-BI-10003007,Office Supplies,Binders,58.17,5,-46.536,14-05-18 0:00,18-05-18 0:00,East,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",0.7
Orders_East.xlsx/Orders_East,6596,CA-2018-157112,First Class,GG-14650,Greg Guthrie,Corporate,United States,Columbus,Ohio,43229,OFF-BI-10000285,Office Supplies,Binders,11.76,5,-7.84,23-04-18 0:00,26-04-18 0:00,East,XtraLife ClearVue Slant-D Ring Binders by Cardinal,0.7
Orders_East.xlsx/Orders_East,6810,CA-2018-156237,First Class,PS-18760,Pamela Stobb,Consumer,United States,Philadelphia,Pennsylvania,19140,OFF-BI-10000301,Office Supplies,Binders,3.88,2,-2.588,14-09-18 0:00,15-09-18 0:00,East,GBC Instant Report Kit,0.7
Orders_East.xlsx/Orders_East,6811,CA-2018-156237,First Class,PS-18760,Pamela Stobb,Consumer,United States,Philadelphia,Pennsylvania,19140,TEC-MA-10002930,Technology,Machines,12.58,1,-18.0385,14-09-18 0:00,15-09-18 0:00,East,Ricoh - Ink Collector Unit for GX3000 Series Printers,0.7
Orders_East.xlsx/Orders_East,6813,CA-2018-156237,First Class,PS-18760,Pamela Stobb,Consumer,United States,Philadelphia,Pennsylvania,19140,OFF-BI-10003707,Office Supplies,Binders,18.31,4,-12.208,14-09-18 0:00,15-09-18 0:00,East,Aluminum Screw Posts,0.7
Orders_East.xlsx/Orders_East,6815,CA-2018-156237,First Class,PS-18760,Pamela Stobb,Consumer,United States,Philadelphia,Pennsylvania,19140,TEC-MA-10001681,Technology,Machines,241.16,2,-168.819,14-09-18 0:00,15-09-18 0:00,East,Lexmark MarkNet N8150 Wireless Print Server,0.7
Orders_East.xlsx/Orders_East,6841,CA-2016-166338,First Class,MP-18175,Mike Pelletier,Home Office,United States,Troy,Ohio,45373,OFF-BI-10002852,Office Supplies,Binders,14.83,3,-10.3824,06-12-16 0:00,07-12-16 0:00,East,Ibico Standard Transparent Covers,0.7
Orders_East.xlsx/Orders_East,6898,CA-2018-122028,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Lakewood,Ohio,44107,OFF-BI-10004817,Office Supplies,Binders,10.78,3,-7.9068,18-08-18 0:00,25-08-18 0:00,East,GBC Personal VeloBind Strips,0.7
Orders_East.xlsx/Orders_East,6910,CA-2015-126277,Second Class,LH-16900,Lena Hernandez,Consumer,United States,Columbus,Ohio,43229,OFF-BI-10004022,Office Supplies,Binders,2.5,3,-2.0016,13-09-15 0:00,18-09-15 0:00,East,Acco Suede Grain Vinyl Round Ring Binder,0.7
Orders_East.xlsx/Orders_East,6920,CA-2016-102806,Standard Class,HG-14965,Henry Goldwyn,Corporate,United States,Philadelphia,Pennsylvania,19143,OFF-BI-10001597,Office Supplies,Binders,24.58,2,-18.0312,21-05-16 0:00,28-05-16 0:00,East,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",0.7
Orders_East.xlsx/Orders_East,7008,CA-2016-154823,Standard Class,KN-16390,Katherine Nockton,Corporate,United States,Springfield,Ohio,45503,OFF-BI-10001098,Office Supplies,Binders,12.82,2,-8.9796,21-08-16 0:00,25-08-16 0:00,East,Acco D-Ring Binder w/DublLock,0.7
Orders_East.xlsx/Orders_East,7086,CA-2018-112004,First Class,AH-10075,Adam Hart,Corporate,United States,Chester,Pennsylvania,19013,OFF-BI-10003476,Office Supplies,Binders,8.59,5,-6.303,25-09-18 0:00,28-09-18 0:00,East,Avery Metallic Poly Binders,0.7
Orders_East.xlsx/Orders_East,7103,CA-2015-117478,First Class,LH-16750,Larry Hughes,Consumer,United States,Philadelphia,Pennsylvania,19140,OFF-BI-10000050,Office Supplies,Binders,6.57,3,-5.037,21-09-15 0:00,24-09-15 0:00,East,"Angle-D Binders with Locking Rings, Label Holders",0.7
Orders_East.xlsx/Orders_East,7145,US-2018-141558,Standard Class,MH-17290,Marc Harrigan,Home Office,United States,Philadelphia,Pennsylvania,19140,OFF-BI-10002794,Office Supplies,Binders,12.29,1,-8.6058,11-03-18 0:00,16-03-18 0:00,East,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",0.7
Orders_East.xlsx/Orders_East,7178,CA-2018-133067,Standard Class,MY-18295,Muhammed Yedwab,Corporate,United States,Philadelphia,Pennsylvania,19140,OFF-BI-10002897,Office Supplies,Binders,2.2,2,-1.5414,04-05-18 0:00,10-05-18 0:00,East,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",0.7
Orders_East.xlsx/Orders_East,7179,CA-2018-133067,Standard Class,MY-18295,Muhammed Yedwab,Corporate,United States,Philadelphia,Pennsylvania,19140,OFF-BI-10003694,Office Supplies,Binders,9.39,3,-7.5168,04-05-18 0:00,10-05-18 0:00,East,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",0.7
Orders_East.xlsx/Orders_East,7221,CA-2018-154760,Standard Class,BP-11290,Beth Paige,Consumer,United States,Philadelphia,Pennsylvania,19140,OFF-BI-10004632,Office Supplies,Binders,274.49,3,-228.7425,09-01-18 0:00,13-01-18 0:00,East,Ibico Hi-Tech Manual Binding System,0.7
Orders_East.xlsx/Orders_East,7238,CA-2017-164924,Same Day,EA-14035,Erin Ashbrook,Corporate,United States,Philadelphia,Pennsylvania,19143,TEC-MA-10000904,Technology,Machines,341.99,3,-319.1916,10-07-17 0:00,10-07-17 0:00,East,"Brother MFC-9340CDW LED All-In-One Printer, Copier Scanner",0.7
Orders_East.xlsx/Orders_East,7333,CA-2018-115119,Standard Class,SC-20440,Shaun Chance,Corporate,United States,Lancaster,Pennsylvania,17602,OFF-BI-10003007,Office Supplies,Binders,81.43,7,-65.1504,26-10-18 0:00,30-10-18 0:00,East,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",0.7
Orders_East.xlsx/Orders_East,7366,CA-2017-127243,Standard Class,DS-13180,David Smith,Corporate,United States,Philadelphia,Pennsylvania,19140,OFF-BI-10003166,Office Supplies,Binders,6.88,2,-5.0512,28-11-17 0:00,04-12-17 0:00,East,GBC Plasticlear Binding Covers,0.7
Orders_East.xlsx/Orders_East,7419,US-2017-114013,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134,OFF-BI-10004318,Office Supplies,Binders,51.89,1,-41.5176,13-03-17 0:00,15-03-17 0:00,East,Ibico EB-19 Dual Function Manual Binding System,0.7
Orders_East.xlsx/Orders_East,7421,US-2017-114013,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134,OFF-BI-10002353,Office Supplies,Binders,23.16,5,-15.44,13-03-17 0:00,15-03-17 0:00,East,GBC VeloBind Cover Sets,0.7
Orders_East.xlsx/Orders_East,7423,US-2017-114013,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134,TEC-MA-10001148,Technology,Machines,449.1,3,-643.71,13-03-17 0:00,15-03-17 0:00,East,Okidata MB491 Multifunction Printer,0.7
Orders_East.xlsx/Orders_East,7471,CA-2016-100734,Standard Class,AC-10615,Ann Chong,Corporate,United States,Philadelphia,Pennsylvania,19143,OFF-BI-10002609,Office Supplies,Binders,3.57,4,-2.8608,15-09-16 0:00,20-09-16 0:00,East,Avery Hidden Tab Dividers for Binding Systems,0.7
Orders_East.xlsx/Orders_East,7522,CA-2017-162383,Standard Class,MD-17350,Maribeth Dona,Consumer,United States,Lancaster,Ohio,43130,OFF-BI-10002824,Office Supplies,Binders,8.95,2,-7.46,05-09-17 0:00,11-09-17 0:00,East,Recycled Easel Ring Binders,0.7
Orders_East.xlsx/Orders_East,7523,CA-2017-162383,Standard Class,MD-17350,Maribeth Dona,Consumer,United States,Lancaster,Ohio,43130,OFF-BI-10001757,Office Supplies,Binders,8.85,6,-6.4944,05-09-17 0:00,11-09-17 0:00,East,Pressboard Hanging Data Binders for Unburst Sheets,0.7
Orders_East.xlsx/Orders_East,7659,CA-2018-155740,First Class,TC-21475,Tony Chapman,Home Office,United States,Lakewood,Ohio,44107,OFF-BI-10001071,Office Supplies,Binders,76.77,4,-53.7432,30-07-18 0:00,02-08-18 0:00,East,GBC ProClick Punch Binding System,0.7
Orders_East.xlsx/Orders_East,7710,CA-2015-139542,Standard Class,EH-14185,Evan Henry,Consumer,United States,Philadelphia,Pennsylvania,19120,OFF-BI-10000309,Office Supplies,Binders,13.69,3,-9.5886,25-10-15 0:00,29-10-15 0:00,East,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",0.7
Orders_East.xlsx/Orders_East,7772,CA-2017-108196,Standard Class,CS-12505,Cindy Stewart,Consumer,United States,Lancaster,Ohio,43130,OFF-BI-10000545,Office Supplies,Binders,456.58,2,-304.392,25-11-17 0:00,02-12-17 0:00,East,GBC Ibimaster 500 Manual ProClick Binding System,0.7
Orders_East.xlsx/Orders_East,7773,CA-2017-108196,Standard Class,CS-12505,Cindy Stewart,Consumer,United States,Lancaster,Ohio,43130,TEC-MA-10000418,Technology,Machines,4499.98,5,-6599.978,25-11-17 0:00,02-12-17 0:00,East,Cubify CubeX 3D Printer Double Head Print,0.7
Orders_East.xlsx/Orders_East,7791,CA-2018-160801,Same Day,FG-14260,Frank Gastineau,Home Office,United States,Philadelphia,Pennsylvania,19120,OFF-BI-10001132,Office Supplies,Binders,4.84,3,-3.3894,19-09-18 0:00,19-09-18 0:00,East,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",0.7
Orders_East.xlsx/Orders_East,7861,CA-2018-152261,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Cuyahoga Falls,Ohio,44221,OFF-BI-10002353,Office Supplies,Binders,18.52,4,-12.352,02-03-18 0:00,06-03-18 0:00,East,GBC VeloBind Cover Sets,0.7
Orders_East.xlsx/Orders_East,7974,US-2016-126753,Standard Class,SP-20860,Sung Pak,Corporate,United States,Philadelphia,Pennsylvania,19134,OFF-BI-10003981,Office Supplies,Binders,2.72,2,-1.9068,16-08-16 0:00,20-08-16 0:00,East,"Avery Durable Plastic 1"" Binders",0.7
Orders_East.xlsx/Orders_East,7976,US-2016-126753,Standard Class,SP-20860,Sung Pak,Corporate,United States,Philadelphia,Pennsylvania,19134,OFF-BI-10003727,Office Supplies,Binders,3.76,3,-2.7588,16-08-16 0:00,20-08-16 0:00,East,Avery Durable Slant Ring Binders With Label Holder,0.7
Orders_East.xlsx/Orders_East,8047,CA-2017-113600,Second Class,SH-20395,Shahid Hopkins,Consumer,United States,Cuyahoga Falls,Ohio,44221,OFF-BI-10000201,Office Supplies,Binders,2.21,3,-1.476,15-12-17 0:00,17-12-17 0:00,East,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",0.7
Orders_East.xlsx/Orders_East,8050,CA-2015-144974,Standard Class,CM-12715,Craig Molinari,Corporate,United States,Philadelphia,Pennsylvania,19140,OFF-BI-10003274,Office Supplies,Binders,5.96,5,-4.577,26-09-15 0:00,30-09-15 0:00,East,"Avery Durable Slant Ring Binders, No Labels",0.7
Orders_East.xlsx/Orders_East,8054,CA-2018-152205,Standard Class,SF-20965,Sylvia Foulston,Corporate,United States,Philadelphia,Pennsylvania,19134,OFF-BI-10004094,Office Supplies,Binders,2.65,1,-1.8585,28-09-18 0:00,05-10-18 0:00,East,GBC Standard Plastic Binding Systems Combs,0.7
Orders_East.xlsx/Orders_East,8293,CA-2016-106362,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Troy,Ohio,45373,OFF-BI-10003166,Office Supplies,Binders,10.33,3,-7.5768,11-12-16 0:00,15-12-16 0:00,East,GBC Plasticlear Binding Covers,0.7
Orders_East.xlsx/Orders_East,8353,CA-2018-132199,Standard Class,BO-11350,Bill Overfelt,Corporate,United States,Philadelphia,Pennsylvania,19134,OFF-BI-10003684,Office Supplies,Binders,26.38,4,-17.592,03-05-18 0:00,08-05-18 0:00,East,Wilson Jones Legal Size Ring Binders,0.7
Orders_East.xlsx/Orders_East,8355,CA-2018-132199,Standard Class,BO-11350,Bill Overfelt,Corporate,United States,Philadelphia,Pennsylvania,19134,OFF-BI-10002133,Office Supplies,Binders,64.2,5,-44.94,03-05-18 0:00,08-05-18 0:00,East,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",0.7
Orders_East.xlsx/Orders_East,8426,CA-2017-137652,First Class,EB-13750,Edward Becker,Corporate,United States,Cincinnati,Ohio,45231,OFF-BI-10004099,Office Supplies,Binders,18.43,8,-12.288,28-08-17 0:00,30-08-17 0:00,East,GBC VeloBinder Strips,0.7
Orders_East.xlsx/Orders_East,8444,US-2017-155173,Standard Class,JB-16045,Julia Barnett,Home Office,United States,Philadelphia,Pennsylvania,19120,OFF-BI-10002982,Office Supplies,Binders,2.04,1,-1.4982,06-03-17 0:00,10-03-17 0:00,East,Avery Self-Adhesive Photo Pockets for Polaroid Photos,0.7
Orders_East.xlsx/Orders_East,8475,CA-2018-169404,Standard Class,NC-18625,Noah Childs,Corporate,United States,York,Pennsylvania,17403,OFF-BI-10004492,Office Supplies,Binders,37.89,4,-29.0536,09-04-18 0:00,14-04-18 0:00,East,Tuf-Vin Binders,0.7
Orders_East.xlsx/Orders_East,8527,CA-2018-161172,Same Day,SP-20920,Susan Pistek,Consumer,United States,Columbus,Ohio,43229,OFF-BI-10004654,Office Supplies,Binders,5.19,3,-3.462,16-03-18 0:00,16-03-18 0:00,East,Avery Binding System Hidden Tab Executive Style Index Sets,0.7
Orders_East.xlsx/Orders_East,8537,CA-2016-157343,Standard Class,HD-14785,Harold Dahlen,Home Office,United States,Philadelphia,Pennsylvania,19143,OFF-BI-10003707,Office Supplies,Binders,18.31,4,-12.208,07-06-16 0:00,11-06-16 0:00,East,Aluminum Screw Posts,0.7
Orders_East.xlsx/Orders_East,8586,US-2018-132927,Standard Class,RD-19720,Roger Demir,Consumer,United States,Philadelphia,Pennsylvania,19134,OFF-BI-10001116,Office Supplies,Binders,11.08,7,-8.1312,09-12-18 0:00,15-12-18 0:00,East,"Wilson Jones 1"" Hanging DublLock Ring Binders",0.7
Orders_East.xlsx/Orders_East,8633,CA-2017-107783,First Class,OT-18730,Olvera Toch,Consumer,United States,Bethlehem,Pennsylvania,18018,OFF-BI-10000545,Office Supplies,Binders,1369.76,6,-913.176,28-07-17 0:00,29-07-17 0:00,East,GBC Ibimaster 500 Manual ProClick Binding System,0.7
Orders_East.xlsx/Orders_East,8716,CA-2018-121678,Second Class,BM-11650,Brian Moss,Corporate,United States,Elyria,Ohio,44035,OFF-BI-10002949,Office Supplies,Binders,1.82,1,-1.3984,16-11-18 0:00,20-11-18 0:00,East,Prestige Round Ring Binders,0.7
Orders_East.xlsx/Orders_East,8755,CA-2018-152198,First Class,JD-16015,Joy Daniels,Consumer,United States,Toledo,Ohio,43615,OFF-BI-10003669,Office Supplies,Binders,4.86,3,-3.564,09-09-18 0:00,10-09-18 0:00,East,3M Organizer Strips,0.7
Orders_East.xlsx/Orders_East,8756,CA-2018-152198,First Class,JD-16015,Joy Daniels,Consumer,United States,Toledo,Ohio,43615,OFF-BI-10001628,Office Supplies,Binders,6.25,2,-5.215,09-09-18 0:00,10-09-18 0:00,East,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",0.7
Orders_East.xlsx/Orders_East,8808,US-2018-110646,Standard Class,JF-15190,Jamie Frazer,Consumer,United States,Philadelphia,Pennsylvania,19134,OFF-BI-10004330,Office Supplies,Binders,33.28,3,-27.735,26-10-18 0:00,31-10-18 0:00,East,"GBC Velobind Prepunched Cover Sets, Regency Series",0.7
Orders_East.xlsx/Orders_East,8845,CA-2018-156664,Standard Class,BP-11290,Beth Paige,Consumer,United States,Columbus,Ohio,43229,OFF-BI-10004209,Office Supplies,Binders,7.23,3,-6.03,18-12-18 0:00,23-12-18 0:00,East,"Fellowes Twister Kit, Gray/Clear, 3/pkg",0.7
Orders_East.xlsx/Orders_East,8873,US-2015-105137,Same Day,RB-19435,Richard Bierner,Consumer,United States,Columbus,Ohio,43229,TEC-MA-10002694,Technology,Machines,101.99,2,-71.3958,10-10-15 0:00,10-10-15 0:00,East,Hewlett-Packard Deskjet F4180 All-in-One Color Ink-jet - Printer / copier / scanner,0.7
